item,source_id,class,country,analyser,timestamp,menu,title,count
5080,30300,1,solomon_islands,Osmosis_Highway_Name_Close,2023-01-30 15:52:55+00:00,similar name,Close similar name,0
6010,420437,1,solomon_islands,Osmosis_Relation_Open,2023-01-30 15:52:55+00:00,open polygon,Open relation type=boundary,0
6010,420437,100,solomon_islands,Osmosis_Relation_Open,2023-01-30 15:52:55+00:00,open polygon,Open relation type=boundary admin_level=0,0
6010,420437,101,solomon_islands,Osmosis_Relation_Open,2023-01-30 15:52:55+00:00,open polygon,Open relation type=boundary admin_level=1,0
6010,420437,102,solomon_islands,Osmosis_Relation_Open,2023-01-30 15:52:55+00:00,open polygon,Open relation type=boundary admin_level=2,0
6010,420437,103,solomon_islands,Osmosis_Relation_Open,2023-01-30 15:52:55+00:00,open polygon,Open relation type=boundary admin_level=3,0
6010,420437,104,solomon_islands,Osmosis_Relation_Open,2023-01-30 15:52:55+00:00,open polygon,Open relation type=boundary admin_level=4,0
6010,420437,105,solomon_islands,Osmosis_Relation_Open,2023-01-30 15:52:55+00:00,open polygon,Open relation type=boundary admin_level=5,0
6010,420437,106,solomon_islands,Osmosis_Relation_Open,2023-01-30 15:52:55+00:00,open polygon,Open relation type=boundary admin_level=6,0
6010,420437,107,solomon_islands,Osmosis_Relation_Open,2023-01-30 15:52:55+00:00,open polygon,Open relation type=boundary admin_level=7,0
6010,420437,108,solomon_islands,Osmosis_Relation_Open,2023-01-30 15:52:55+00:00,open polygon,Open relation type=boundary admin_level=8,0
6010,420437,109,solomon_islands,Osmosis_Relation_Open,2023-01-30 15:52:55+00:00,open polygon,Open relation type=boundary admin_level=9,0
6010,420437,110,solomon_islands,Osmosis_Relation_Open,2023-01-30 15:52:55+00:00,open polygon,Open relation type=boundary admin_level=10,0
6010,420437,111,solomon_islands,Osmosis_Relation_Open,2023-01-30 15:52:55+00:00,open polygon,Open relation type=boundary admin_level=11,0
6010,420437,112,solomon_islands,Osmosis_Relation_Open,2023-01-30 15:52:55+00:00,open polygon,Open relation type=boundary admin_level=12,0
6010,420437,113,solomon_islands,Osmosis_Relation_Open,2023-01-30 15:52:55+00:00,open polygon,Open relation type=boundary admin_level=13,0
6010,420437,114,solomon_islands,Osmosis_Relation_Open,2023-01-30 15:52:55+00:00,open polygon,Open relation type=boundary admin_level=14,0
6020,25259,504,solomon_islands,Sax,2023-01-30 15:52:55+00:00,duplicated way,Duplicated way in relation,0
6060,25264,1,solomon_islands,Osmosis_Boundary_Hole,2023-01-30 15:52:55+00:00,erroneous boundary,Hole between administrative boundaries of admin_level 8,0
6060,25280,2,solomon_islands,Osmosis_Boundary_Administrative,2023-01-30 15:52:55+00:00,erroneous boundary,Boundary intersection,0
7011,25284,1,solomon_islands,Osmosis_Building_Shapes,2023-01-30 15:52:55+00:00,building shape,Special building (round),0
7011,25284,2,solomon_islands,Osmosis_Building_Shapes,2023-01-30 15:52:55+00:00,building shape,Special building (large),0
7012,25289,1,solomon_islands,Osmosis_Highway_Tunnel_Bridge,2023-01-30 15:52:55+00:00,bridge to tag,Bridge structure missing,0
7040,25269,1,solomon_islands,Osmosis_Powerline,2023-01-30 15:52:55+00:00,power lines,Lone power tower or pole,0
7040,25269,2,solomon_islands,Osmosis_Powerline,2023-01-30 15:52:55+00:00,power lines,Unfinished power major line,0
7040,25269,3,solomon_islands,Osmosis_Powerline,2023-01-30 15:52:55+00:00,power lines,Connection between different voltages,0
7040,25269,4,solomon_islands,Osmosis_Powerline,2023-01-30 15:52:55+00:00,power lines,Non power node on power way,0
7040,25269,5,solomon_islands,Osmosis_Powerline,2023-01-30 15:52:55+00:00,power lines,Missing power tower or pole,0
7040,25269,6,solomon_islands,Osmosis_Powerline,2023-01-30 15:52:55+00:00,power lines,Unfinished power minor line,0
7040,25269,7,solomon_islands,Osmosis_Powerline,2023-01-30 15:52:55+00:00,power lines,Unmatched voltage of line on substation,0
7090,25283,1,solomon_islands,Osmosis_Highway_Features,2023-01-30 15:52:55+00:00,node on ways,Missing way on level crossing,0
7120,25286,1,solomon_islands,Osmosis_Boundary_Relation,2023-01-30 15:52:55+00:00,relation type=boundary,Missing `admin_centre` role,0
7120,25286,2,solomon_islands,Osmosis_Boundary_Relation,2023-01-30 15:52:55+00:00,relation type=boundary,Missing `name`,0
7120,25286,4,solomon_islands,Osmosis_Boundary_Relation,2023-01-30 15:52:55+00:00,relation type=boundary,Missing wikipedia tag,0
7120,25286,5,solomon_islands,Osmosis_Boundary_Relation,2023-01-30 15:52:55+00:00,relation type=boundary,Different population tag between relation and admin_centre,0
7120,25286,6,solomon_islands,Osmosis_Boundary_Relation,2023-01-30 15:52:55+00:00,relation type=boundary,Invalid role,0
7130,25259,71301,solomon_islands,Sax,2023-01-30 15:52:55+00:00,tunnel/bridge,Missing maxheight tag,0
9000,25259,9000003,solomon_islands,Sax,2023-01-30 15:52:55+00:00,addresses,Same value of {{0.key}} and {{1.key}},0
9000,25259,9000004,solomon_islands,Sax,2023-01-30 15:52:55+00:00,addresses,{{0.key}} without number,0
9001,25259,9001003,solomon_islands,Sax,2023-01-30 15:52:55+00:00,combinations,{{0.key}} on a relation without {{1.key}}={{1.value}},0
9001,25259,9001004,solomon_islands,Sax,2023-01-30 15:52:55+00:00,combinations,incomplete usage of {{0.key}} on a way without {{1.key}},0
9001,25259,9001005,solomon_islands,Sax,2023-01-30 15:52:55+00:00,combinations,Use transition only as value of placement,0
9002,25259,9002002,solomon_islands,Sax,2023-01-30 15:52:55+00:00,deprecated,"''access=designated'' is meaningless, use more specific tags, e.g. ''bicycle=designated''",0
9002,25259,9002003,solomon_islands,Sax,2023-01-30 15:52:55+00:00,deprecated,"''access=official'' does not specify the official mode of transportation, use ''bicycle=official'' for example",0
9002,25259,9002004,solomon_islands,Sax,2023-01-30 15:52:55+00:00,deprecated,{{0.key}}={{0.value}} is unspecific. Instead of ''{{0.value}}'' please give more information about what exactly should be fixed.,0
9002,25259,9002005,solomon_islands,Sax,2023-01-30 15:52:55+00:00,deprecated,"Wrong usage of {{0.key}} tag. Remove {{0.key}}={{0.value}}, because it is clear that the name is missing even without an additional tag.",0
9002,25259,9002011,solomon_islands,Sax,2023-01-30 15:52:55+00:00,deprecated,key with uncommon character,0
9002,25259,9002012,solomon_islands,Sax,2023-01-30 15:52:55+00:00,deprecated,uncommon short key,0
9002,25259,9002016,solomon_islands,Sax,2023-01-30 15:52:55+00:00,deprecated,{{0.key}}={{0.value}} is not recommended. Use the Reverse Ways function from the Tools menu.,0
9002,25259,9002017,solomon_islands,Sax,2023-01-30 15:52:55+00:00,deprecated,The key {{1.key}} has an uncommon value.,0
9002,25259,9002018,solomon_islands,Sax,2023-01-30 15:52:55+00:00,deprecated,misspelled value,0
9002,25259,9002020,solomon_islands,Sax,2023-01-30 15:52:55+00:00,deprecated,unusual value of {{0.key}},0
9002,25259,9002021,solomon_islands,Sax,2023-01-30 15:52:55+00:00,deprecated,"Unusual key {{0.key}}, maybe level or building:levels is meant",0
9002,25259,9002023,solomon_islands,Sax,2023-01-30 15:52:55+00:00,deprecated,{{0.key}} with a temporary URL which may be outdated very soon,0
9002,25259,9002024,solomon_islands,Sax,2023-01-30 15:52:55+00:00,deprecated,{{0.key}}={{0.value}} is unspecific,0
9003,25259,9003001,solomon_islands,Sax,2023-01-30 15:52:55+00:00,geometry,{{0.key}}={{0.value}} on a node. Should be used on a way.,0
9003,25259,9003002,solomon_islands,Sax,2023-01-30 15:52:55+00:00,geometry,{{0.key}}={{0.value}} on a node. Should be used on a way or relation.,0
9003,25259,9003004,solomon_islands,Sax,2023-01-30 15:52:55+00:00,geometry,{{0.key}}={{0.value}} on a node. Should be used in a relation,0
9003,25259,9003006,solomon_islands,Sax,2023-01-30 15:52:55+00:00,geometry,{{0.key}} on a node,0
9003,25259,9003007,solomon_islands,Sax,2023-01-30 15:52:55+00:00,geometry,{{0.key}} on a way. Should be used on a node.,0
9003,25259,9003008,solomon_islands,Sax,2023-01-30 15:52:55+00:00,geometry,{{0.key}}={{0.value}} on a way. Should be used in a relation,0
9003,25259,9003009,solomon_islands,Sax,2023-01-30 15:52:55+00:00,geometry,Object at Position 0.00E 0.00N. There is nothing at this position except an already mapped weather buoy.,0
9003,25259,9003011,solomon_islands,Sax,2023-01-30 15:52:55+00:00,geometry,{{1.key}}={{1.value}} on a closed way. Should be used on an unclosed way.,0
9003,25259,9003012,solomon_islands,Sax,2023-01-30 15:52:55+00:00,geometry,{{0.key}} on a relation,0
9004,25259,9004001,solomon_islands,Sax,2023-01-30 15:52:55+00:00,highway,abbreviated street name,0
9004,25259,9004002,solomon_islands,Sax,2023-01-30 15:52:55+00:00,highway,wrong crossing tag on a way,0
9004,25259,9004004,solomon_islands,Sax,2023-01-30 15:52:55+00:00,highway,Unspecific highway type,0
9004,25259,9004006,solomon_islands,Sax,2023-01-30 15:52:55+00:00,highway,deprecated tagging,0
9004,25259,9004008,solomon_islands,Sax,2023-01-30 15:52:55+00:00,highway,wrong highway tag on a node,0
9004,25259,9004009,solomon_islands,Sax,2023-01-30 15:52:55+00:00,highway,missing tag,0
9004,25259,9004010,solomon_islands,Sax,2023-01-30 15:52:55+00:00,highway,{{0.key}}={{0.value}} on a node,0
9004,25259,9004011,solomon_islands,Sax,2023-01-30 15:52:55+00:00,highway,suspicious tag combination,0
9004,25259,9004012,solomon_islands,Sax,2023-01-30 15:52:55+00:00,highway,questionable value (ending with a number),0
9004,25259,9004013,solomon_islands,Sax,2023-01-30 15:52:55+00:00,highway,{{0.key}}={{0.value}} together with {{1.key}}={{1.value}},0
9004,25259,9004014,solomon_islands,Sax,2023-01-30 15:52:55+00:00,highway,unusual value of {{0.key}},0
9005,25259,9005001,solomon_islands,Sax,2023-01-30 15:52:55+00:00,multiple,{{0.key}} with multiple values,0
9005,25259,9005002,solomon_islands,Sax,2023-01-30 15:52:55+00:00,multiple,empty value in semicolon-separated ''{{0.key}}'',0
9006,25259,9006001,solomon_islands,Sax,2023-01-30 15:52:55+00:00,numeric,numerical key,0
9006,25259,9006002,solomon_islands,Sax,2023-01-30 15:52:55+00:00,numeric,{{0.key}} value with + sign,0
9006,25259,9006003,solomon_islands,Sax,2023-01-30 15:52:55+00:00,numeric,{{0.key}} should be an integer value between -5 and 5,0
9006,25259,9006004,solomon_islands,Sax,2023-01-30 15:52:55+00:00,numeric,{{0.key}} should have numbers only with optional .5 increments,0
9006,25259,9006005,solomon_islands,Sax,2023-01-30 15:52:55+00:00,numeric,"maxwidth: meters is default; period is separator; if units, put space then unit",0
9006,25259,9006006,solomon_islands,Sax,2023-01-30 15:52:55+00:00,numeric,"maxweight: tonne is default; period is separator; if units, put space then unit",0
9006,25259,9006007,solomon_islands,Sax,2023-01-30 15:52:55+00:00,numeric,"distance: kilometers is default; period is separator; if units, put space then unit",0
9006,25259,9006008,solomon_islands,Sax,2023-01-30 15:52:55+00:00,numeric,{{0.key}} must be a numeric value,0
9006,25259,9006009,solomon_islands,Sax,2023-01-30 15:52:55+00:00,numeric,{{0.key}} must be a positive integer number,0
9006,25259,9006010,solomon_islands,Sax,2023-01-30 15:52:55+00:00,numeric,unusual value of {{0.key}},0
9006,25259,9006011,solomon_islands,Sax,2023-01-30 15:52:55+00:00,numeric,"{{0.key}} must be a numeric value, in meters and without units",0
9006,25259,9006012,solomon_islands,Sax,2023-01-30 15:52:55+00:00,numeric,unusual maxspeed format,0
9006,25259,9006013,solomon_islands,Sax,2023-01-30 15:52:55+00:00,numeric,voltage should be in volts with no units/delimiter/spaces,0
9006,25259,9006014,solomon_islands,Sax,2023-01-30 15:52:55+00:00,numeric,unusual frequency specification,0
9006,25259,9006015,solomon_islands,Sax,2023-01-30 15:52:55+00:00,numeric,unusual train track gauge; use mm with no separator,0
9006,25259,9006016,solomon_islands,Sax,2023-01-30 15:52:55+00:00,numeric,unusual incline; use percentages/degrees or up/down,0
9006,25259,9006017,solomon_islands,Sax,2023-01-30 15:52:55+00:00,numeric,"unusual value of {{0.key}}: use . instead of , as decimal separator",0
9006,25259,9006021,solomon_islands,Sax,2023-01-30 15:52:55+00:00,numeric,Unnecessary amount of decimal places,0
9006,25259,9006022,solomon_islands,Sax,2023-01-30 15:52:55+00:00,numeric,Airport tagging,0
9006,25259,9006023,solomon_islands,Sax,2023-01-30 15:52:55+00:00,numeric,negative {{0.key}} value,0
9006,25259,9006024,solomon_islands,Sax,2023-01-30 15:52:55+00:00,numeric,unusual value of {{0.key}}: use abbreviation for unit and space between value and unit,0
9006,25259,9006025,solomon_islands,Sax,2023-01-30 15:52:55+00:00,numeric,unnecessary tag,0
9006,25259,9006026,solomon_islands,Sax,2023-01-30 15:52:55+00:00,numeric,"unusual value of {0.key}: kilometers is default; only positive values; point is decimal separator; if units, put space then unit",0
9006,25259,9006027,solomon_islands,Sax,2023-01-30 15:52:55+00:00,numeric,Definition of {{0.key}}={{0.value}} is unclear,0
9006,25259,9006028,solomon_islands,Sax,2023-01-30 15:52:55+00:00,numeric,unusual value of {{0.key}}: set unit e.g. minutes or hours; only positive values; point is decimal separator; space between value and unit,0
9006,25259,9006029,solomon_islands,Sax,2023-01-30 15:52:55+00:00,numeric,imprecise value of {{0.key}}={{0.value}},0
9006,25259,9006030,solomon_islands,Sax,2023-01-30 15:52:55+00:00,numeric,suspicious tag combination,0
9009,25259,9009001,solomon_islands,Sax,2023-01-30 15:52:55+00:00,territories,deprecated tagging,0
9009,25259,9009002,solomon_islands,Sax,2023-01-30 15:52:55+00:00,territories,street name contains ss,0
9009,25259,9009003,solomon_islands,Sax,2023-01-30 15:52:55+00:00,territories,street name contains ß,0
9010,25259,9010002,solomon_islands,Sax,2023-01-30 15:52:55+00:00,unnecessary,{{0.key}}={{0.value}} makes no sense,0
9010,25259,9010003,solomon_islands,Sax,2023-01-30 15:52:55+00:00,unnecessary,descriptive name,0
9011,25259,9011001,solomon_islands,Sax,2023-01-30 15:52:55+00:00,wikipedia,"wikipedia tag has no language given, use ''wikipedia''=''language:page title''",0
9011,25259,9011002,solomon_islands,Sax,2023-01-30 15:52:55+00:00,wikipedia,wikipedia tag has an unknown language prefix,0
9011,25259,9011003,solomon_islands,Sax,2023-01-30 15:52:55+00:00,wikipedia,deprecated tagging,0
9011,25259,9011004,solomon_islands,Sax,2023-01-30 15:52:55+00:00,wikipedia,"wikipedia ''be-x-old'' language is obsolete, use ''be-tarask'' instead",0
9011,25259,9011005,solomon_islands,Sax,2023-01-30 15:52:55+00:00,wikipedia,"wikipedia ''cz'' language is invalid, use ''cs'' instead",0
9011,25259,9011006,solomon_islands,Sax,2023-01-30 15:52:55+00:00,wikipedia,{{0.key}} tag should not have URL-encoded values like ''%27'',0
9011,25259,9011007,solomon_islands,Sax,2023-01-30 15:52:55+00:00,wikipedia,wikipedia title should not start with a space after language code,0
9011,25259,9011008,solomon_islands,Sax,2023-01-30 15:52:55+00:00,wikipedia,wikipedia title should not have ''wiki/'' prefix,0
9011,25259,9011009,solomon_islands,Sax,2023-01-30 15:52:55+00:00,wikipedia,wikipedia page title should have first letter capitalized,0
9011,25259,9011010,solomon_islands,Sax,2023-01-30 15:52:55+00:00,wikipedia,wikipedia page title should have spaces instead of underscores (''_''→'' ''),0
9011,25259,9011011,solomon_islands,Sax,2023-01-30 15:52:55+00:00,wikipedia,"wikipedia language seems to be duplicated, e.g. en:en:Foo",0
9011,25259,9011012,solomon_islands,Sax,2023-01-30 15:52:55+00:00,wikipedia,"wikidata tag must be in Qnnnn format, where n is a digit",0
9011,25259,9011015,solomon_islands,Sax,2023-01-30 15:52:55+00:00,wikipedia,"''{{1.key}}'' tag is set, but no ''{{0.key}}'' tag. Make sure to set ''wikipedia=language:value'' for the main article and optional ''wikipedia:language=value'' only for additional articles that are not just other language variants of the main article.",0
9011,25259,9011016,solomon_islands,Sax,2023-01-30 15:52:55+00:00,wikipedia,{{0.key}} value looks like a wikidata value,0
9014,25259,9014002,solomon_islands,Sax,2023-01-30 15:52:55+00:00,public transport,Is it a bus stop or a bus station?,0
9014,25259,9014006,solomon_islands,Sax,2023-01-30 15:52:55+00:00,public transport,Check if the note can be deleted,0
9014,25259,9014007,solomon_islands,Sax,2023-01-30 15:52:55+00:00,public transport,The network should be on the transport lines and not on the stops,0
9014,25259,9014008,solomon_islands,Sax,2023-01-30 15:52:55+00:00,public transport,The operator should be on the transport lines and not on the stops,0
9014,25259,9014009,solomon_islands,Sax,2023-01-30 15:52:55+00:00,public transport,"Missing transportation mode, add a tag route = bus/coach/tram/etc",0
9014,25259,9014010,solomon_islands,Sax,2023-01-30 15:52:55+00:00,public transport,"Missing transportation mode, change tag route to route_master",0
9014,25259,9014019,solomon_islands,Sax,2023-01-30 15:52:55+00:00,public transport,A bus stop is supposed to be a node,0
9014,25259,9014020,solomon_islands,Sax,2023-01-30 15:52:55+00:00,public transport,The color of the public transport line should be in a colour tag,0
9014,25259,9014021,solomon_islands,Sax,2023-01-30 15:52:55+00:00,public transport,The interval is invalid (try a number of minutes),0
9014,25259,9014022,solomon_islands,Sax,2023-01-30 15:52:55+00:00,public transport,The duration is invalid (try a number of minutes),0
9014,25259,9014023,solomon_islands,Sax,2023-01-30 15:52:55+00:00,public transport,Missing interval tag to specify the main interval,0
9014,25259,9014024,solomon_islands,Sax,2023-01-30 15:52:55+00:00,public transport,Missing opening_hours tag,0
9014,25259,9014025,solomon_islands,Sax,2023-01-30 15:52:55+00:00,public transport,"Check the operator tag : this operator does not exist, it may be a typo",0
9014,25259,9014026,solomon_islands,Sax,2023-01-30 15:52:55+00:00,public transport,"Check the network tag : this network does not exist, it may be a typo",0
9014,25259,9014027,solomon_islands,Sax,2023-01-30 15:52:55+00:00,public transport,Subway entrances should be mapped as nodes,0
9014,25259,9014028,solomon_islands,Sax,2023-01-30 15:52:55+00:00,public transport,"The line variant does not belong to any line, add it to the route_master relation",0
9015,25259,9015001,solomon_islands,Sax,2023-01-30 15:52:55+00:00,openrailwaymap,Track tagged with usage=* AND service=* - remove one of these tags,0
9015,25259,9015002,solomon_islands,Sax,2023-01-30 15:52:55+00:00,openrailwaymap,"Station mapped as a way, but should be mapped as a node",0
9015,25259,9015004,solomon_islands,Sax,2023-01-30 15:52:55+00:00,openrailwaymap,Key traffic_mode is deprecated,0
9015,25259,9015005,solomon_islands,Sax,2023-01-30 15:52:55+00:00,openrailwaymap,usage=freight is deprecated,0
9015,25259,9015007,solomon_islands,Sax,2023-01-30 15:52:55+00:00,openrailwaymap,"track numbers inside a station should be railway:track_ref, not name",0
9015,25259,9015008,solomon_islands,Sax,2023-01-30 15:52:55+00:00,openrailwaymap,"platforms should have the numbers in ref, not railway:track_ref",0
9015,25259,9015009,solomon_islands,Sax,2023-01-30 15:52:55+00:00,openrailwaymap,"track names or refs should not include the word 'track', tag those numbers as railway:track_ref",0
9015,25259,9015010,solomon_islands,Sax,2023-01-30 15:52:55+00:00,openrailwaymap,"platform names or refs should not include the word 'track', write that as 'description', put the bare numbers in 'ref', separated by ';'",0
9015,25259,9015011,solomon_islands,Sax,2023-01-30 15:52:55+00:00,openrailwaymap,power:type=overhead is deprecated,0
9015,25259,9015012,solomon_islands,Sax,2023-01-30 15:52:55+00:00,openrailwaymap,"power:type=overhead is deprecated, conflict between power:type=overhead and electrified=*",0
9015,25259,9015013,solomon_islands,Sax,2023-01-30 15:52:55+00:00,openrailwaymap,"power:type is deprecated, change to proper electrified value",0
9015,25259,9015014,solomon_islands,Sax,2023-01-30 15:52:55+00:00,openrailwaymap,"priority on railway objects is deprecated, remove it",0
9015,25259,9015015,solomon_islands,Sax,2023-01-30 15:52:55+00:00,openrailwaymap,tracks=1 not necessary if detail=track is tagged.,0
9015,25259,9015016,solomon_islands,Sax,2023-01-30 15:52:55+00:00,openrailwaymap,"If tracks are tagged with service=*, they should be mapped as one way per track.",0
9015,25259,9015017,solomon_islands,Sax,2023-01-30 15:52:55+00:00,openrailwaymap,Crossings and level crossings should be mapped as nodes,0
9015,25259,9015018,solomon_islands,Sax,2023-01-30 15:52:55+00:00,openrailwaymap,radio=GSM-R is deprecated,0
9015,25259,9015019,solomon_islands,Sax,2023-01-30 15:52:55+00:00,openrailwaymap,"radio=* is deprecated, change to proper railway:radio value",0
9015,25259,9015020,solomon_islands,Sax,2023-01-30 15:52:55+00:00,openrailwaymap,"track tagged with 'tunnel' in name, consider using tunnel:name instead and put the track name into name",0
9015,25259,9015021,solomon_islands,Sax,2023-01-30 15:52:55+00:00,openrailwaymap,"track tagged with 'tunnel' in wikipedia, consider using tunnel:wikipedia instead and put the track wikipedia entry into wikipedia",0
9015,25259,9015022,solomon_islands,Sax,2023-01-30 15:52:55+00:00,openrailwaymap,"track tagged with 'bridge' in name, consider using bridge:name instead and put the track name into name",0
9015,25259,9015023,solomon_islands,Sax,2023-01-30 15:52:55+00:00,openrailwaymap,"track tagged with 'bridge' in wikipedia, consider using bridge:wikipedia instead and put track wikipedia entry into wikipedia",0
9015,25259,9015024,solomon_islands,Sax,2023-01-30 15:52:55+00:00,openrailwaymap,"lanes=* is used for highways, not railways",0
9015,25259,9015025,solomon_islands,Sax,2023-01-30 15:52:55+00:00,openrailwaymap,"maxspeed=signals is deprecated, tag the highest possible speed instead",0
9015,25259,9015026,solomon_islands,Sax,2023-01-30 15:52:55+00:00,openrailwaymap,maxspeed should contain the value as it is shown on the line with mph as unit,0
9015,25259,9015028,solomon_islands,Sax,2023-01-30 15:52:55+00:00,openrailwaymap,"Milestone without position, add railway:position=*",0
9015,25259,9015030,solomon_islands,Sax,2023-01-30 15:52:55+00:00,openrailwaymap,signal specification given but node is not tagged as signal or equivalent type,0
9015,25259,9015031,solomon_islands,Sax,2023-01-30 15:52:55+00:00,openrailwaymap,A sign cannot have different states.,0
9015,25259,9015032,solomon_islands,Sax,2023-01-30 15:52:55+00:00,openrailwaymap,railway=flat_crossing is deprecated,0
9015,25259,9015033,solomon_islands,Sax,2023-01-30 15:52:55+00:00,openrailwaymap,railway:signal:stop:description is deprecated and has been replaced by railway:signal:stop:caption,0
9015,25259,9015034,solomon_islands,Sax,2023-01-30 15:52:55+00:00,openrailwaymap,"railway:signal:stop:description is deprecated, replace by appropiate railway:signal:stop:caption value",0
9015,25259,9015035,solomon_islands,Sax,2023-01-30 15:52:55+00:00,openrailwaymap,main and combined signal at the same place,0
9015,25259,9015036,solomon_islands,Sax,2023-01-30 15:52:55+00:00,openrailwaymap,"signals should be tagged with ref, not railway:ref",0
9015,25259,9015037,solomon_islands,Sax,2023-01-30 15:52:55+00:00,openrailwaymap,signals should have a railway:signal:direction=* tag,0
9015,25259,9015038,solomon_islands,Sax,2023-01-30 15:52:55+00:00,openrailwaymap,signal names should be prefixed with an operator or country prefix,0
9015,25259,9015039,solomon_islands,Sax,2023-01-30 15:52:55+00:00,openrailwaymap,"{{0.value}} identification should be tagged as ref, not as name",0
9015,25259,9015040,solomon_islands,Sax,2023-01-30 15:52:55+00:00,openrailwaymap,"Tagging for resetting switch is deprecated, change railway:switch=* to proper value",0
9015,25259,9015041,solomon_islands,Sax,2023-01-30 15:52:55+00:00,openrailwaymap,controlled_area relations are deprecated,0
9015,25259,9015042,solomon_islands,Sax,2023-01-30 15:52:55+00:00,openrailwaymap,interlocking relation without type=railway,0
9015,25259,9015043,solomon_islands,Sax,2023-01-30 15:52:55+00:00,openrailwaymap,interlocking relation with type other than railway,0
9015,25259,9015044,solomon_islands,Sax,2023-01-30 15:52:55+00:00,openrailwaymap,{{0.key}}={{0.value}} without name,0
9015,25259,9015045,solomon_islands,Sax,2023-01-30 15:52:55+00:00,openrailwaymap,"track numbers inside a station should be railway:track_ref, not ref",0
9019,25259,9019001,solomon_islands,Sax,2023-01-30 15:52:55+00:00,specific France,validation rules highway milestone,0
9019,25259,9019002,solomon_islands,Sax,2023-01-30 15:52:55+00:00,specific France,validation rules nat_ref in France,0
9019,25259,9019003,solomon_islands,Sax,2023-01-30 15:52:55+00:00,specific France,missing tag,0
9019,25259,9019005,solomon_islands,Sax,2023-01-30 15:52:55+00:00,specific France,validation rules Fantoir in France,0
9100,25259,91001,solomon_islands,Sax,2023-01-30 15:52:55+00:00,power transformer,Power Transformers should always be on a node,0
9100,25259,91002,solomon_islands,Sax,2023-01-30 15:52:55+00:00,power transformer,On Power Transformers use voltage:primary=* and voltage:secondary=* in place of voltage,0
9100,25259,91003,solomon_islands,Sax,2023-01-30 15:52:55+00:00,power transformer,Power Transformers should have a frequency tag,0
0,25265,3,solomon_islands,Osmosis_Building_Overlaps,2023-01-30 15:52:55+00:00,overlapping building,Building too small,0
0,25265,5,solomon_islands,Osmosis_Building_Overlaps,2023-01-30 15:52:55+00:00,overlapping building,Large building intersection cluster,0
1,28769,1,solomon_islands,Osmosis_Building_3nodes,2023-01-30 15:52:55+00:00,split building,Merge building (triangle),0
1010,25259,103,solomon_islands,Sax,2023-01-30 15:52:55+00:00,duplicated node,Duplicated nodes,0
1040,25266,1,solomon_islands,Osmosis_Polygon,2023-01-30 15:52:55+00:00,invalid polygon,Invalid polygon,0
1040,25266,2,solomon_islands,Osmosis_Polygon,2023-01-30 15:52:55+00:00,invalid polygon,Invalid multipolygon,0
1050,25259,1050,solomon_islands,Sax,2023-01-30 15:52:55+00:00,reverse roundabout,Reverse roundabout,0
1050,25260,1,solomon_islands,Osmosis_Roundabout_Reverse,2023-01-30 15:52:55+00:00,reverse roundabout,Reverse roundabout,0
1060,25278,1,solomon_islands,Osmosis_Boundary_Intersect,2023-01-30 15:52:55+00:00,boundary intersect,Boundary intersection,0
1070,25267,2,solomon_islands,Osmosis_Highway_VS_Building,2023-01-30 15:52:55+00:00,objects overlap,Tree intersecting building,0
1070,25267,3,solomon_islands,Osmosis_Highway_VS_Building,2023-01-30 15:52:55+00:00,objects overlap,Tree and highway too close,0
1070,25267,6,solomon_islands,Osmosis_Highway_VS_Building,2023-01-30 15:52:55+00:00,objects overlap,Power object intersecting building,0
1070,25267,7,solomon_islands,Osmosis_Highway_VS_Building,2023-01-30 15:52:55+00:00,objects overlap,Power object and highway too close,0
1070,25267,9,solomon_islands,Osmosis_Highway_VS_Building,2023-01-30 15:52:55+00:00,objects overlap,Highway overlaps,0
1070,25267,10,solomon_islands,Osmosis_Highway_VS_Building,2023-01-30 15:52:55+00:00,objects overlap,Waterway intersecting waterway,0
1070,25267,11,solomon_islands,Osmosis_Highway_VS_Building,2023-01-30 15:52:55+00:00,objects overlap,Waterway overlaps,0
1080,25268,1,solomon_islands,Osmosis_Orphan_Nodes_Cluster,2023-01-30 15:52:55+00:00,orphan nodes,Orphan nodes cluster,0
1090,25297,1,solomon_islands,Osmosis_Highway_CulDeSac_Level,2023-01-30 15:52:55+00:00,sudden highway type change,Sudden highway type change (level 1),0
1090,25297,2,solomon_islands,Osmosis_Highway_CulDeSac_Level,2023-01-30 15:52:55+00:00,sudden highway type change,Sudden highway type change (level 2),0
1100,25259,1100,solomon_islands,Sax,2023-01-30 15:52:55+00:00,unclosed area,Unclosed area,0
1110,25272,1,solomon_islands,Osmosis_Highway_Link,2023-01-30 15:52:55+00:00,bad *_link highway,Bad *_link highway,0
1110,25272,2,solomon_islands,Osmosis_Highway_Link,2023-01-30 15:52:55+00:00,bad *_link highway,Highway too long for a *_link,0
1110,25272,3,solomon_islands,Osmosis_Highway_Link,2023-01-30 15:52:55+00:00,bad *_link highway,Bad *_link highway,0
1120,25273,1,solomon_islands,Osmosis_Highway_Broken_Level_Continuity,2023-01-30 15:52:55+00:00,broken highway continuity,Broken highway level continuity,0
1120,25273,2,solomon_islands,Osmosis_Highway_Broken_Level_Continuity,2023-01-30 15:52:55+00:00,broken highway continuity,Broken highway level continuity,0
1140,25276,1,solomon_islands,Osmosis_Useless,2023-01-30 15:52:55+00:00,missing tag or role,Missing tag or role on node,0
